ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,refId_default,sfxVariationId,weight,basicPrice,sellValue,behaviorId,replaceItemId,sortId,appearanceReplaceItemId,yesNoDialogMessageId,useEnableSpEffectType,potGroupId,pad,iconId,modelId,shopLv,compTrophySedId,trophySeqId,maxNum,consumeHeroPoint,overDexterity,goodsType,refCategory,spEffectCategory,quickMatchUseRestriction,goodsUseAnim,opmeMenuType,useLimitCategory,replaceCategory,reserve4,enable_live,enable_gray,enable_friendly,enable_hostile,enable_multi,disable_offline,isEquip,isConsume,isAutoEquip,isEstablishment,isOnlyOne,isDiscard,isDeposit,isDisableHand,isRemoveItem_forGameClear,isSuppleItem,isFullSuppleItem,isEnhance,isFixItem,disableMultiDropShare,disableUseAtColiseum,disableUseAtOutOfColiseum,isEnableFastUseItem,isApplySpecialEffect,syncNumVaryId,refId_1,refVirtualWepId,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,castSfxId,fireSfxId,effectSfxId,enable_ActiveBigRune,isBonfireWarpItem,enable_Ladder,isUseMultiPlayPreparation,canMultiUse,isShieldEnchant,isWarpProhibited,isUseMultiPenaltyOnly,suppleType,autoReplenishType,isDrop,showLogCondType,isSummonHorse,showDialogCondType,isSleepCollectionItem,enableRiding,disableRiding,maxRepositoryNum,sortGroupId,isUseNoAttackRegion,unknown_0x73_1,quickMatchReplenish,pad1,saleValue,rarity,useLimitSummonBuddy,useLimitSpEffectType,aiUseJudgeId,consumeMP,consumeHP,reinforceGoodsId,reinforceMaterialId,reinforcePrice,useLevel_vowType0,useLevel_vowType1,useLevel_vowType2,useLevel_vowType3,useLevel_vowType4,useLevel_vowType5,useLevel_vowType6,useLevel_vowType7,useLevel_vowType8,useLevel_vowType9,useLevel_vowType10,useLevel_vowType11,useLevel_vowType12,useLevel_vowType13,useLevel_vowType14,useLevel_vowType15,useLevel,reserve5,itemGetTutorialFlagId,reserve3,Caption
263001,壶男的傀儡＋１,1,0,[0|0|0],263001,-1,0,0,-1,0,-1,70101,-1,20000610,0,-1,0,485,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,40,1,0,0,0,0,2,1,0,-1,60,-1,263002,10101,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],赛尔维斯的其中一种傀儡。\n能召唤壶男的灵魂。\n\n想成为活壶内容物的男性灵魂。\n会丢掷各种类的壶，壶中专家。\n\n在过去，战士壶告诉了无名男性：\n　你要成为内容物还嫌太早，继续努力吧。\n　只要肯继续努力，我会去找你。
263002,壶男的傀儡＋２,1,0,[0|0|0],263002,-1,0,0,-1,0,-1,70102,-1,20000610,0,-1,0,485,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,40,1,0,0,0,0,2,1,0,-1,60,-1,263003,10102,2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],赛尔维斯的其中一种傀儡。\n能召唤壶男的灵魂。\n\n想成为活壶内容物的男性灵魂。\n会丢掷各种类的壶，壶中专家。\n\n在过去，战士壶告诉了无名男性：\n　你要成为内容物还嫌太早，继续努力吧。\n　只要肯继续努力，我会去找你。
263003,壶男的傀儡＋３,1,0,[0|0|0],263003,-1,0,0,-1,0,-1,70103,-1,20000610,0,-1,0,485,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,40,1,0,0,0,0,2,1,0,-1,60,-1,263004,10103,2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],赛尔维斯的其中一种傀儡。\n能召唤壶男的灵魂。\n\n想成为活壶内容物的男性灵魂。\n会丢掷各种类的壶，壶中专家。\n\n在过去，战士壶告诉了无名男性：\n　你要成为内容物还嫌太早，继续努力吧。\n　只要肯继续努力，我会去找你。
263004,壶男的傀儡＋４,1,0,[0|0|0],263004,-1,0,0,-1,0,-1,70104,-1,20000610,0,-1,0,485,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,40,1,0,0,0,0,2,1,0,-1,60,-1,263005,10104,3536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],赛尔维斯的其中一种傀儡。\n能召唤壶男的灵魂。\n\n想成为活壶内容物的男性灵魂。\n会丢掷各种类的壶，壶中专家。\n\n在过去，战士壶告诉了无名男性：\n　你要成为内容物还嫌太早，继续努力吧。\n　只要肯继续努力，我会去找你。
263005,壶男的傀儡＋５,1,0,[0|0|0],263005,-1,0,0,-1,0,-1,70105,-1,20000610,0,-1,0,485,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,40,1,0,0,0,0,2,1,0,-1,60,-1,263006,10105,4160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],赛尔维斯的其中一种傀儡。\n能召唤壶男的灵魂。\n\n想成为活壶内容物的男性灵魂。\n会丢掷各种类的壶，壶中专家。\n\n在过去，战士壶告诉了无名男性：\n　你要成为内容物还嫌太早，继续努力吧。\n　只要肯继续努力，我会去找你。
263006,壶男的傀儡＋６,1,0,[0|0|0],263006,-1,0,0,-1,0,-1,70106,-1,20000610,0,-1,0,485,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,40,1,0,0,0,0,2,1,0,-1,60,-1,263007,10106,4784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],赛尔维斯的其中一种傀儡。\n能召唤壶男的灵魂。\n\n想成为活壶内容物的男性灵魂。\n会丢掷各种类的壶，壶中专家。\n\n在过去，战士壶告诉了无名男性：\n　你要成为内容物还嫌太早，继续努力吧。\n　只要肯继续努力，我会去找你。
263007,壶男的傀儡＋７,1,0,[0|0|0],263007,-1,0,0,-1,0,-1,70107,-1,20000610,0,-1,0,485,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,40,1,0,0,0,0,2,1,0,-1,60,-1,263008,10107,5408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],赛尔维斯的其中一种傀儡。\n能召唤壶男的灵魂。\n\n想成为活壶内容物的男性灵魂。\n会丢掷各种类的壶，壶中专家。\n\n在过去，战士壶告诉了无名男性：\n　你要成为内容物还嫌太早，继续努力吧。\n　只要肯继续努力，我会去找你。
263008,壶男的傀儡＋８,1,0,[0|0|0],263008,-1,0,0,-1,0,-1,70108,-1,20000610,0,-1,0,485,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,40,1,0,0,0,0,2,1,0,-1,60,-1,263009,10108,6032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],赛尔维斯的其中一种傀儡。\n能召唤壶男的灵魂。\n\n想成为活壶内容物的男性灵魂。\n会丢掷各种类的壶，壶中专家。\n\n在过去，战士壶告诉了无名男性：\n　你要成为内容物还嫌太早，继续努力吧。\n　只要肯继续努力，我会去找你。
263009,壶男的傀儡＋９,1,0,[0|0|0],263009,-1,0,0,-1,0,-1,70109,-1,20000610,0,-1,0,485,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,40,1,0,0,0,0,2,1,0,-1,60,-1,263010,10109,7280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],赛尔维斯的其中一种傀儡。\n能召唤壶男的灵魂。\n\n想成为活壶内容物的男性灵魂。\n会丢掷各种类的壶，壶中专家。\n\n在过去，战士壶告诉了无名男性：\n　你要成为内容物还嫌太早，继续努力吧。\n　只要肯继续努力，我会去找你。
263010,壶男的傀儡＋１０,1,0,[0|0|0],263010,-1,0,0,-1,0,-1,70110,-1,20000610,0,-1,0,485,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,40,1,0,0,0,0,2,1,0,-1,60,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],赛尔维斯的其中一种傀儡。\n能召唤壶男的灵魂。\n\n想成为活壶内容物的男性灵魂。\n会丢掷各种类的壶，壶中专家。\n\n在过去，战士壶告诉了无名男性：\n　你要成为内容物还嫌太早，继续努力吧。\n　只要肯继续努力，我会去找你。
2000300,大火焰壶,0,0,[0|0|0],210030000,5,0,0,-1,0,-1,2031,-1,-1,0,4,0,710,0,-1,-1,-1,10,0,50,0,1,0,0,67,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,930000,-1,-1,-1,300810,-1,-1,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,600,30,0,0,1,0,0,0,0,0,10000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710580,[0|0|0|0|0|0|0|0],使用大龟裂壶制作的其中一项道具。\n大壶内封着各种混和材料，能借此产生火焰。\n\n能丢向敌人，给予更大幅火属性伤害。
2000310,大岩石壶,0,0,[0|0|0],210031000,5,0,0,-1,0,-1,2158,-1,-1,0,4,0,711,0,-1,-1,-1,10,0,50,0,1,0,0,67,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,931000,-1,-1,-1,300820,-1,-1,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,600,30,0,0,1,0,0,0,0,0,10000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710580,[0|0|0|0|0|0|0|0],使用大龟裂壶制作的其中一项道具。\n只塞满碎裂岩石的大壶。\n\n能丢向敌人，给予大幅伤害。
2000320,大雷电壶,0,0,[0|0|0],210032000,5,0,0,-1,0,-1,2071,-1,-1,0,4,0,712,0,-1,-1,-1,10,0,50,0,1,0,0,67,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,932000,-1,-1,-1,300830,-1,-1,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,600,30,0,0,1,0,0,0,0,0,10000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710580,[0|0|0|0|0|0|0|0],使用大龟裂壶制作的其中一项道具。\n大壶内封着各种混和材料，能借此产生雷电。\n\n能丢向敌人，给予更大幅雷属性伤害。
2000330,大粪便壶,0,0,[0|0|0],210033000,5,0,0,-1,0,-1,2111,-1,-1,0,4,0,713,0,-1,-1,-1,10,0,50,0,1,0,0,67,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,933000,-1,-1,-1,300850,-1,-1,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,600,30,0,0,1,0,0,0,0,0,10000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710580,[0|0|0|0|0|0|0|0],使用大龟裂壶制作的其中一项道具。\n大壶内封着混和排泄物等等的材料，\n经发酵后产生毒素与恶臭，从壶内大量飘出。\n\n能丢向敌人，大量累积剧毒。\n\n拿着此壶也会逐渐累积剧毒毒素──\n正所谓害人亦害己，\n利用粪便当武器将难以全身而退。
2000340,大苍蝇壶,0,0,[0|0|0],210034000,5,0,0,-1,0,-1,2131,-1,-1,0,4,0,714,0,-1,-1,-1,10,0,50,0,1,0,0,67,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,934000,-1,-1,-1,300860,-1,-1,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,600,30,0,0,1,0,0,0,0,0,10000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710580,[0|0|0|0|0|0|0|0],使用大龟裂壶制作的其中一项道具。\n大壶内封着混和排泄物等等的材料。\n\n能丢向敌人，招来一大群血蝇攻击。\n蝇群给予伤害的同时，也能大幅累积出血量表。\n振翅的声音会使发狂士兵抓狂。\n\n排泄物内的蛆会以血为食，长成苍蝇。\n此种苍蝇相当凶猛，却也短命得令人生怜。
2000360,大结冰壶,0,0,[0|0|0],210036000,5,0,0,-1,0,-1,2141,-1,-1,0,4,0,716,0,-1,-1,-1,10,0,50,0,1,0,0,67,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,300870,-1,-1,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,600,30,0,0,1,0,0,0,0,0,10000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710580,[0|0|0|0|0|0|0|0],使用大龟裂壶制作的其中一项道具。\n大壶内封着各种混和的结冰材料。\n\n能丢向敌人，大幅累积冻伤量表。
2000370,大毒壶,0,0,[0|0|0],210037000,5,0,0,-1,0,-1,2101,-1,-1,0,4,0,717,0,-1,-1,-1,10,0,50,0,1,0,0,67,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,937000,-1,-1,-1,300840,-1,-1,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,600,30,0,0,1,0,0,0,0,0,10000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710580,[0|0|0|0|0|0|0|0],使用大龟裂壶制作的其中一项道具。\n大壶内封着各种混和的有毒材料。\n\n能丢向敌人，大幅累积中毒量表。
2000380,大油壶,0,0,[0|0|0],210038000,5,0,0,-1,0,-1,2034,-1,-1,0,4,0,718,0,-1,-1,-1,10,0,50,0,1,0,0,67,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,300880,-1,-1,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,600,30,0,0,1,0,0,0,0,0,10000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710580,[0|0|0|0|0|0|0|0],使用大龟裂壶制作的其中一项道具。\n大壶内封着各种混和的含油材料。\n\n能丢向敌人，让对方更加浑身油污。\n\n当敌人更加浑身油污时，\n能更大幅提升给予对方的火属性伤害。
2000600,大火山壶,0,0,[0|0|0],210060000,5,0,0,-1,0,-1,2161,-1,-1,0,4,0,719,0,-1,-1,-1,10,0,50,0,1,0,0,67,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,960000,-1,-1,-1,300890,-1,-1,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,600,30,0,0,1,0,0,0,0,0,10000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710580,[0|0|0|0|0|0|0|0],使用大龟裂壶制作的其中一项道具。\n大壶内封着敲碎的高温燃气石。\n\n能丢向敌人，产生强烈热气，\n给予接触到的人物大幅火属性伤害。\n热气会在原地短暂停留。
2000620,大癫火壶,0,0,[0|0|0],210062000,5,0,0,-1,0,-1,2157,-1,-1,0,4,0,721,0,-1,-1,-1,10,0,50,0,1,0,0,67,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,962000,-1,-1,-1,300920,-1,-1,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,600,30,0,0,1,0,0,1,0,0,10000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710580,[0|0|0|0|0|0|0|0],使用大龟裂壶制作的其中一项道具。\n大壶内封着各种混和的癫火材料。\n\n能丢向敌人，大幅累积发狂量表。\n\n癫火烧熔双眼，带来心灵平静──\n此为给予救赎的壶。
2000650,大怨魂壶,0,0,[0|0|0],210065000,5,0,0,-1,0,-1,2171,-1,-1,0,4,0,724,0,-1,-1,-1,10,0,50,0,1,0,0,67,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,965000,-1,-1,-1,300950,-1,-1,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,600,30,0,0,1,0,0,0,0,0,10000000,11,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710580,[0|0|0|0|0|0|0|0],使用大龟裂壶制作的其中一项道具。\n执行过古老死亡咒术的大壶。\n\n能消耗专注值丢向敌人，\n形成穷追不舍的大量怨魂群。\n\n在远古时代，死亡会受灵火洗礼，\n据说怨魂是灵火燃烧后的残渣。
2000660,大魔力壶,0,0,[0|0|0],210066000,5,0,0,-1,0,-1,2051,-1,-1,0,4,0,725,0,-1,-1,-1,10,0,50,0,1,0,0,67,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,966000,-1,-1,-1,300960,-1,-1,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,600,30,0,0,1,0,0,0,0,0,10000000,9,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710580,[0|0|0|0|0|0|0|0],使用大龟裂壶制作的其中一项道具。\n大壶内封着各种混和材料，能借此产生魔力。\n\n能丢向敌人，给予更大幅魔力属性伤害。
2000670,大腐败壶,0,0,[0|0|0],210067000,5,0,0,-1,0,-1,2121,-1,-1,0,4,0,726,0,-1,-1,-1,10,0,50,0,1,0,0,67,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,300900,-1,-1,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,600,30,0,0,1,0,0,1,0,0,10000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710580,[0|0|0|0|0|0|0|0],使用大龟裂壶制作的其中一项道具。\n大壶内封着各种混和的腐败材料。\n\n能丢向敌人，大幅累积猩红腐败量表。\n\n腐败是其中一种外在神祇的为神本质。\n犹如恐怖的瘟疫，侵蚀着生命。
2000680,大燃炉壶,0,0,[0|0|0],210068000,5,0,0,-1,0,-1,2032,-1,-1,0,4,0,3810,0,-1,-1,-1,10,0,50,0,1,0,0,67,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,968000,-1,-1,-1,300990,-1,-1,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,600,30,0,0,1,0,0,1,0,0,10000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710580,[0|0|0|0|0|0|0|0],使用大龟裂壶制作的其中一项道具。\n执行过燃炉咒术的大壶。\n\n能丢向敌人，形成漩涡状火焰。\n\n燃炉火焰能连同灵魂，将人燃烧殆尽。\n因此在焚烧污秽时，会称作净化。
2000690,大红雷壶,0,0,[0|0|0],210069000,5,0,0,-1,0,-1,2076,-1,-1,0,4,0,807,0,-1,-1,-1,10,0,50,0,1,0,0,67,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,969000,-1,-1,-1,300970,-1,-1,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,600,30,0,0,1,0,0,1,0,0,10000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710580,[0|0|0|0|0|0|0|0],使用大龟裂壶制作的其中一项道具。\n大壶内封着各种混和材料，能借此产生红雷。\n\n能丢向敌人，给予大幅雷属性伤害，\n范围遍及周围的敌人。\n\n据说背叛王、投入暴君麾下的古龙，\n它们的红雷招式具有蔓延特性。
2000700,红雷壶,0,0,[0|0|0],210070000,5,0,0,-1,0,-1,2075,-1,-1,0,3,0,745,0,-1,-1,-1,10,0,50,0,1,0,0,3,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,970000,-1,-1,-1,300450,-1,-1,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,600,30,0,0,1,0,0,1,0,0,10000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710580,[0|0|0|0|0|0|0|0],使用仪式壶制作的其中一项道具。\n壶内封着各种混和材料，能借此产生红雷。\n\n能丢向敌人，给予雷属性伤害，\n范围遍及周围的敌人。\n\n据说背叛王、投入暴君麾下的古龙，\n它们的红雷招式具有蔓延特性。
2000710,癫火壶,0,0,[0|0|0],210071000,5,0,0,-1,0,-1,2156,-1,-1,0,1,0,751,0,-1,-1,-1,10,0,50,0,1,0,0,3,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,971000,-1,-1,-1,300460,-1,-1,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,600,30,0,0,1,0,0,1,0,0,10000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710580,[0|0|0|0|0|0|0|0],使用龟裂壶制作的其中一项道具。\n壶内封着各种混和的癫火材料。\n\n能丢向敌人，累积发狂量表。\n\n癫火烧熔双眼，带来心灵平静──\n此为给予救赎的壶。
2000740,永眠壶,0,0,[0|0|0],210074000,-1,0,0,-1,0,-1,2155,-1,-1,0,3,0,809,0,-1,-1,-1,10,0,50,0,1,0,0,42,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,864000,-1,-1,-1,300390,-1,-1,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,600,30,0,0,1,0,0,1,0,0,10000000,20,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],使用仪式壶制作的其中一项道具。\n执行过圣女托莉娜祷告的壶。\n\n能消耗专注值丢向敌人，累积永眠量表。\n\n当坠入那深沉酣眠，\n太过弱小的，将不复苏醒。
2000760,附绳癫火壶,0,0,[0|0|0],210076000,5,0,0,-1,0,-1,2295,-1,-1,0,1,0,808,0,-1,-1,-1,10,0,50,0,1,0,0,20,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,976000,-1,-1,-1,300325,-1,-1,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,600,30,0,0,1,0,0,1,0,0,10000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],使用龟裂壶制作的其中一项道具。\n壶内封着各种混和的癫火材料。\n壶口绑着丢掷用的短绳。\n\n能丢向背后的敌人，累积发狂量表。\n\n癫火烧熔双眼，带来心灵平静──\n此为给予救赎的壶。
2000800,灵力果干,0,0,[0|0|0],210080000,1,0,0,10,0,-1,7025,-1,-1,0,-1,0,766,0,-1,-1,-1,30,0,50,0,1,0,0,56,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,2,1,1,0,2,0,1,1,600,80,1,0,1,0,0,0,0,0,30000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],曝晒拉答果实，干燥处理后的成品。\n能够制作的其中一项道具。\n\n在骑马时喂给灵马托雷特，\n奔驰时，将变得能推动敌人。\n一定时间后，效果会消失。\n\n原本是用于提升灵性力量的苦药。\n托雷特看起来很满意。
2000900,玛莉卡的赐福,0,0,[0|0|0],20500900,12,0,0,500,0,-1,540,-1,-1,0,-1,0,756,0,-1,-1,-1,1,0,50,0,2,0,7,45,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,340090,340091,-1,1,0,1,1,0,0,0,0,0,2,1,1,0,2,0,1,0,600,10,1,0,0,0,0,3,0,0,30000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],据说是黄金树女王玛莉卡\n亲自施予赐福的特殊灵药。\n\n能完全恢复血量，治愈所有异常状态。\n\n玛莉卡为了梅瑟莫制作数瓶灵药，\n但在那之后，不曾再动手制作。
