ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,iconId,rank,sortGroupId,spEffectId0,spEffectId1,spEffectId2,itemGetTutorialFlagId,swordArtsParamId,mountValue,sellValue,saleValue,sortId,compTrophySedId,trophySeqId,configurableWepAttr00,configurableWepAttr01,configurableWepAttr02,configurableWepAttr03,configurableWepAttr04,configurableWepAttr05,configurableWepAttr06,configurableWepAttr07,configurableWepAttr08,configurableWepAttr09,configurableWepAttr10,configurableWepAttr11,configurableWepAttr12,configurableWepAttr13,configurableWepAttr14,configurableWepAttr15,rarity,configurableWepAttr16,configurableWepAttr17,configurableWepAttr18,configurableWepAttr19,configurableWepAttr20,configurableWepAttr21,configurableWepAttr22,configurableWepAttr23,isDiscard,isDrop,isDeposit,disableMultiDropShare,showDialogCondType,showLogCondType,pad,defaultWepAttr,isSpecialSwordArt,pad2,canMountWep_Dagger,canMountWep_SwordNormal,canMountWep_SwordLarge,canMountWep_SwordGigantic,canMountWep_SaberNormal,canMountWep_SaberLarge,canMountWep_katana,canMountWep_SwordDoubleEdge,canMountWep_SwordPierce,canMountWep_RapierHeavy,canMountWep_AxeNormal,canMountWep_AxeLarge,canMountWep_HammerNormal,canMountWep_HammerLarge,canMountWep_Flail,canMountWep_SpearNormal,canMountWep_SpearLarge,canMountWep_SpearHeavy,canMountWep_SpearAxe,canMountWep_Sickle,canMountWep_Knuckle,canMountWep_Claw,canMountWep_Whip,canMountWep_AxhammerLarge,canMountWep_BowSmall,canMountWep_BowNormal,canMountWep_BowLarge,canMountWep_ClossBow,canMountWep_Ballista,canMountWep_Staff,canMountWep_Sorcery,canMountWep_Talisman,canMountWep_ShieldSmall,canMountWep_ShieldNormal,canMountWep_ShieldLarge,canMountWep_Torch,canMountWep_HandToHand,canMountWep_PerfumeBottle,canMountWep_ThrustingShield,canMountWep_ThrowingWeapon,canMountWep_ReverseHandSword,canMountWep_LightGreatsword,canMountWep_GreatKatana,canMountWep_BeastClaw,reserved_canMountWep_0x3d_4,reserved2_canMountWep,spEffectMsgId0,spEffectMsgId1,spEffectId_forAtk0,spEffectId_forAtk1,spEffectId_forAtk2,mountWepTextId,pad6,Caption
11500,战灰：准备架式,1,0,[0|0|0],8314,0,30,-1,-1,-1,710600,115,0,300,0,352000,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63009,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“优质”，战技如下：\n\n　战技：准备架式\n　举起剑与地面平行，接着使出攻击的战技。\n　轻攻击能使出由下而上，突破防御的斩击。\n　重攻击能向前冲刺、突刺攻击。\n\n能在直剑类武器使用。
11600,战灰：狩猎巨人,1,0,[0|0|0],8315,0,30,-1,-1,-1,710600,116,0,300,0,352030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,3,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,[0|0],-1,-1,-1,-1,-1,63010,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“优质”，战技如下：\n\n　战技：狩猎巨人\n　挑战体型比自己大的敌人而有的战技。\n　压低身形稳住姿势，向前踏出，\n　接着顺势由下而上突刺敌人。\n\n能在大型、特大型的可突刺的武器，\n以及矛、双头剑类武器使用。
11800,战灰：罗蕾塔的斩击,1,0,[0|0|0],8316,0,40,-1,-1,-1,710600,118,0,300,0,353060,-1,-1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63024,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“魔力”，战技如下：\n\n　战技：罗蕾塔的斩击\n　禁卫骑士罗蕾塔的战技。\n　向前跳的同时，将辉石的魔力灌入剑身，\n　再加快速度瞬间斩下。\n\n能在长柄武器、双头剑类武器使用。
11900,战灰：双吻毒蛾,1,0,[0|0|0],8317,0,90,-1,-1,-1,710600,119,0,300,0,358010,-1,-1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,10,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,[0|0],-1,-1,-1,-1,-1,63011,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“毒”，战技如下：\n\n　战技：双吻毒蛾\n　在剑刃涂上强效毒，砍向敌人的战技。\n　对上陷入中毒状态的敌人，\n　如果成功使出追击，能一口气给予大伤害。\n\n能在小型、中型的剑类武器使用。\n（不含双头剑类武器）
12000,战灰：转啊转,1,0,[0|0|0],8318,0,40,-1,-1,-1,710600,120,0,300,0,353050,-1,-1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,8,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,[0|0],-1,-1,-1,-1,-1,63012,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“魔力”，战技如下：\n\n　战技：转啊转\n　卡利亚公主们防身用的战技。\n　将武器浮在自身前方高速旋转，\n　触碰到的人物会受到连击。\n\n能在小型、中型的剑、斧、槌类武器，\n以及长柄武器、手杖类武器使用。\n（不含大矛类武器）
12200,战灰：风暴袭击,1,0,[0|0|0],8319,0,30,-1,-1,-1,710600,122,0,300,0,352050,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63013,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“优质”，战技如下：\n\n　战技：风暴袭击\n　史东薇尔的风暴战技之一。\n　缠绕着风暴向前跳，将武器向下刺。\n　突刺攻击后也会形成风暴。\n\n能在可突刺的长柄武器，\n以及重刺剑、双头剑类武器使用。
12300,战灰：唤起风暴,1,0,[0|0|0],8320,0,30,-1,-1,-1,710600,123,0,300,0,352060,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,3,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,[0|0],-1,-1,-1,-1,-1,63014,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“优质”，战技如下：\n\n　战技：唤起风暴\n　史东薇尔的风暴战技之一。\n　能挥舞武器，在自身周围唤起风暴。\n　再次发动能使出最多两次的追击。\n\n能在可斩击的剑类武器，\n以及斧、槌类武器、长柄武器使用。\n（不含小型、特大型武器）
12400,战灰：剑舞,1,0,[0|0|0],8321,0,20,-1,-1,-1,710600,124,0,300,0,351050,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,2,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,[0|0],-1,-1,-1,-1,-1,63015,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“锋利”，战技如下：\n\n　战技：剑舞\n　一边迅速向前推进，\n　一边使出连续旋身上砍的战技。\n　再次发动能使出迅速下砍。\n\n能在可斩击的剑、斧类武器、长柄武器使用。\n（不含特大型武器、大矛类武器）
20000,战灰：辉剑圆阵,0,0,[0|0|0],8330,0,40,-1,-1,-1,710600,200,0,300,0,353020,-1,-1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,8,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,[0|0],-1,-1,-1,-1,-1,63037,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“魔力”，战技如下：\n\n　战技：辉剑圆阵\n　侍奉卡利亚王室的魔法骑士们使用的战技。\n　让魔力辉剑浮空围成半圆，自动攻击敌人。\n　发动后接着使出重攻击，\n　能向前大幅跨出、突刺攻击。\n\n能在剑类武器，以及可突刺的长柄武器使用。\n（不含特大型武器）
20100,战灰：神圣刀刃,1,0,[0|0|0],8331,0,80,-1,-1,-1,710600,201,0,300,0,357000,-1,-1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,7,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,[0|0],-1,-1,-1,-1,-1,63044,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“神圣”，战技如下：\n\n　战技：神圣刀刃\n　让武器附加圣属性攻击力，\n　并且顺势释放黄金刀刃的战技。\n　附加圣属性攻击力的效果会暂时延续。\n\n能在近战武器使用。\n（不含软鞭、拳头、钩爪类武器）
20200,战灰：冰枪,1,0,[0|0|0],8332,0,90,-1,-1,-1,710600,202,0,300,0,360000,-1,-1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63016,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“寒冷”，战技如下：\n\n　战技：冰枪\n　侍奉“月之公主”菈妮的战士使用的战技。\n　旋转武器之余唤出寒气，\n　再顺势使出突刺，释放冰枪。\n\n能在可突刺的长柄武器，\n以及双头剑类武器使用。
20300,战灰：辉石魔砾,1,0,[0|0|0],8333,0,40,-1,-1,-1,710600,203,0,300,0,353010,-1,-1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,8,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,[0|0],-1,-1,-1,-1,-1,63037,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“魔力”，战技如下：\n\n　战技：辉石魔砾\n　能施展同名辉石魔法的战技。\n　发动后接着使出重攻击，能大幅向前跨出，\n　使出含有辉石魔力的突刺攻击。\n\n能在剑类武器，以及可突刺的长柄武器使用。\n（不含特大型武器）
20400,战灰：鲜血斩击,1,0,[0|0|0],8334,0,90,-1,-1,-1,710600,204,0,300,0,359010,-1,-1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,11,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,[0|0],-1,-1,-1,-1,-1,63022,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“血”，战技如下：\n\n　战技：鲜血斩击\n　鲜血君王分享的力量，血盟战技之一。\n　压低身形，将自身的血液布满剑身，\n　使出大范围撕裂敌人的血刃。\n\n能在剑类武器使用。\n（不含特大型武器）
20500,战灰：夺命拳,1,0,[0|0|0],8335,0,120,-1,-1,-1,710600,205,0,300,0,361010,-1,-1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,[0|0],-1,-1,-1,-1,-1,63017,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“神秘”，战技如下：\n\n　战技：夺命拳\n　精通气的专家使用的战技。\n　只对有着人类之身的敌人有效。\n　将气缓慢缠绕拳头之后再出拳，\n　能让碰触的人昏倒，夺取血量。\n\n能在拳头、钩爪类武器使用。
20700,战灰：熔岩火浆,1,0,[0|0|0],8336,0,50,-1,-1,-1,710600,207,0,300,0,354020,-1,-1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,4,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[0|0],-1,-1,-1,-1,-1,63039,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“火焰”，战技如下：\n\n　战技：熔岩火浆\n　侍奉火山官邸的骑士们使用的战技。\n　将武器敲向地面，形成滚烫熔岩，\n　在拔起武器的同时，熔岩随之喷出。\n\n能在大型、特大型的剑、斧、槌类武器使用。
20800,战灰：祈祷一击,1,0,[0|0|0],8337,0,80,-1,-1,-1,710600,208,0,300,0,357010,-1,-1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63018,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“神圣”，战技如下：\n\n　战技：祈祷一击\n　伴随祈祷高举武器，再敲向地面的战技。\n　当那一记诚挚的攻击命中敌人，\n　能够恢复周围我方人物的血量。\n\n能在斧、槌类武器使用。
20900,战灰：重力,0,0,[0|0|0],8338,0,40,-1,-1,-1,710600,209,0,300,0,353070,-1,-1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,8,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,[0|0],-1,-1,-1,-1,-1,63019,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“魔力”，战技如下：\n\n　战技：重力\n　源自拥有石质皮肤的白王的战技。\n　将武器刺入地面，产生重力波，\n　能给予敌人伤害，同时将对方拉近自己。\n\n能在近战武器使用。\n（不含小型武器、软鞭类武器）
21000,战灰：风暴刃,0,0,[0|0|0],8339,0,30,-1,-1,-1,710600,210,0,300,0,352040,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,3,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,[0|0],-1,-1,-1,-1,-1,63020,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“优质”，战技如下：\n\n　战技：风暴刃\n　史东薇尔的失传战技。\n　将武器缠绕风暴刃，朝前方释放风暴。\n　可以连续施放。\n\n能在剑类武器使用。\n（不含特大型武器、双头剑类武器）
21200,战灰：撼地,1,0,[0|0|0],8340,0,10,-1,-1,-1,710600,212,0,300,0,350080,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63050,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“厚重”，战技如下：\n\n　战技：撼地\n　将武器刺入地面后，再向下使力\n　产生冲击波，引发剧烈摇晃的战技。\n　发动后接着使出重攻击，\n　能回旋横扫攻击。\n\n能在大斧、大槌、大矛类武器，\n以及特大型武器使用。
21300,战灰：黄金大地,1,0,[0|0|0],8341,0,80,-1,-1,-1,710600,213,0,300,0,357050,-1,-1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63050,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“神圣”，战技如下：\n\n　战技：黄金大地\n　将武器刺入地面后，再向下使力\n　引发神圣爆炸，形成黄金石砾的战技。\n　发动后接着使出重攻击，\n　能回旋横扫攻击。\n\n能在大斧、大槌、大矛类武器，\n以及特大型武器使用。
21400,战灰：炎击,1,0,[0|0|0],8342,0,50,-1,-1,-1,710600,214,0,300,0,354000,-1,-1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,[0|0],-1,-1,-1,-1,-1,63045,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“火焰”，战技如下：\n\n　战技：炎击\n　朝前方大范围释放火焰的战技。\n　发动后接着使出重攻击，\n　能向前跨出、横扫攻击，并让武器缠绕火焰。\n\n能在近战武器使用。\n（不含特大型武器、软鞭类武器）
21600,战灰：落雷,0,0,[0|0|0],8343,0,50,-1,-1,-1,710600,216,0,300,0,356000,-1,-1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,6,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,[0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“雷电”，战技如下：\n\n　战技：落雷\n　王城古龙信仰的战技之一。\n　武器指向天之后会蕴藏雷电，召唤落雷。\n　可以连续施放。\n\n能在所有的近战武器使用。
21700,战灰：雷击斩,1,0,[0|0|0],8344,0,50,-1,-1,-1,710600,217,0,300,0,356010,-1,-1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,[0|0],-1,-1,-1,-1,-1,63021,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“雷电”，战技如下：\n\n　战技：雷击斩\n　让雷电打在武器上，再向下挥舞，\n　形成强力雷击的战技。\n　缠绕武器上的雷电会暂时延续。\n\n能在剑、斧、槌类武器使用。
21800,战灰：伟哉卡利亚,1,0,[0|0|0],8345,0,40,-1,-1,-1,710600,218,0,300,0,353040,-1,-1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,8,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,[0|0],-1,-1,-1,-1,-1,63022,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“魔力”，战技如下：\n\n　战技：伟哉卡利亚\n　喻为卡利亚王室象征的战技。\n　将剑身化为魔力大剑，再向下挥舞。\n　借由蓄力发动，能提升两个阶段。\n\n能在剑类武器使用。\n（不含特大型武器）
21900,战灰：卡利亚大剑,0,0,[0|0|0],8346,0,40,-1,-1,-1,710600,219,0,300,0,353030,-1,-1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,8,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,[0|0],-1,-1,-1,-1,-1,63022,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“魔力”，战技如下：\n\n　战技：卡利亚大剑\n　喻为卡利亚王室象征的战技。\n　将剑身化为魔力大剑，再向下挥舞。\n　借由蓄力发动，能提升威力。\n\n能在剑类武器使用。\n（不含特大型武器）
22000,战灰：真空斩,1,0,[0|0|0],8347,0,30,-1,-1,-1,710600,220,0,300,0,352080,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,[0|0],-1,-1,-1,-1,-1,63049,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“优质”，战技如下：\n\n　战技：真空斩\n　古英雄们的失传战技。\n　高举剑身形成真空状态，\n　再化为真空刃，朝前方释放。\n\n能在剑、斧类武器使用。\n（不含特大型斧类武器）
22100,战灰：黑焰漩涡,1,0,[0|0|0],8348,0,50,-1,-1,-1,710600,221,0,300,0,355010,-1,-1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63024,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“焰术”，战技如下：\n\n　战技：黑焰漩涡\n　旋转武器再刺向地面，\n　唤出漩涡状黑焰的战技。\n　持续发动的期间，\n　在旋转时也能形成黑焰漩涡。\n\n能在长柄武器、双头剑类武器使用。
22200,战灰：神圣光环,1,0,[0|0|0],8349,0,80,-1,-1,-1,710600,222,0,300,0,357020,-1,-1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63025,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“神圣”，战技如下：\n\n　战技：神圣光环\n　尊腐骑士的指挥官使用的战技。\n　让武器形成神圣光环，朝前方释放。\n　可以连续施放。\n\n能在长柄武器使用。\n（不含大矛类武器）
22400,战灰：血刃,1,0,[0|0|0],8350,0,90,-1,-1,-1,710600,224,0,300,0,359000,-1,-1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,11,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,[0|0],-1,-1,-1,-1,-1,63026,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“血”，战技如下：\n\n　战技：血刃\n　自伤后用血液沾染武器，\n　释放能引发出血的血刃的战技。\n　可以连续施放。\n\n能在小型、中型的剑类武器使用。
22500,战灰：幻影共击,1,0,[0|0|0],8351,0,30,-1,-1,-1,710600,225,0,300,0,352090,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63027,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“优质”，战技如下：\n\n　战技：幻影共击\n　黑夜骑兵的恋旧战技。\n　能形成过去老师的幻影，一同突击上砍。\n　再次发动能使出追击。\n\n能在长柄武器、双头剑类武器使用。\n（不含大矛类武器）
22600,战灰：幻影枪,1,0,[0|0|0],8352,0,120,-1,-1,-1,710600,226,0,300,0,361000,-1,-1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63028,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“神秘”，战技如下：\n\n　战技：幻影枪\n　无头灵庙骑士使用的战技。\n　能形成幻影枪，投掷攻击。\n\n能在长柄武器使用。\n（不含镰刀类武器）
22700,战灰：寒气冻雾,1,0,[0|0|0],8353,0,90,-1,-1,-1,710600,227,0,300,0,360010,-1,-1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,9,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,[0|0],-1,-1,-1,-1,-1,63044,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“寒冷”，战技如下：\n\n　战技：寒气冻雾\n　让武器缠绕寒气后使出斩击，\n　并在前方形成冻雾的战技。\n　缠绕武器上的寒气会暂时延续。\n\n能在近战武器使用。\n（不含软鞭、拳头、钩爪类武器）
